date,game_pk,batter,name,team,matchup,slot,p_hit,hit_odds,no_hit_odds,actual_hit,yes_cents
2026-06-22,824016,624413,Pete Alonso,BAL,BAL @ LAA,3,0.6331,,,1,
2026-06-22,824016,624585,Jorge Soler,LAA,BAL @ LAA,4,0.626,,,1,
2026-06-22,824502,641343,Jake Bauers,MIL,MIL @ CIN,5,0.626,,,0,
2026-06-22,824261,641355,Cody Bellinger,NYY,NYY @ DET,4,0.6296,,,0,
2026-06-22,824016,641933,Tyler O'Neill,BAL,BAL @ LAA,5,0.626,,,1,
2026-06-22,823692,642020,Chuckie Robinson,LAD,LAD @ MIN,8,0.626,,,0,
2026-06-22,823288,642086,Dominic Smith,ATL,ATL @ SD,7,0.609,,,0,
2026-06-22,823288,642201,Eli White,ATL,ATL @ SD,6,0.626,,,0,
2026-06-22,824016,642350,José Siri,LAA,BAL @ LAA,9,0.5565,,,0,
2026-06-22,824261,642708,Amed Rosario,NYY,NYY @ DET,1,0.6507,,,1,
2026-06-22,823288,643289,Mauricio Dubón,ATL,ATL @ SD,1,0.6652,-162,122,1,
2026-06-22,823288,645277,Ozzie Albies,ATL,ATL @ SD,4,0.6652,-165,124,0,
2026-06-22,824344,650489,Willi Castro,COL,BOS @ COL,1,0.7315,,,1,
2026-06-22,822964,650490,Yandy Díaz,TB,KC @ TB,1,0.6261,,,1,
2026-06-22,824344,655316,Andruw Monasterio,BOS,BOS @ COL,8,0.5199,,,0,
2026-06-22,822720,656537,Derek Hill,PHI,PHI @ WSH,7,0.5646,,,1,
2026-06-22,824585,656555,Rhys Hoskins,CLE,CLE @ CWS,4,0.5837,,,1,
2026-06-22,824261,656716,Zach Mckinstry,DET,NYY @ DET,9,0.5194,,,1,
2026-06-22,822964,656775,Cedric Mullins,TB,KC @ TB,2,0.626,,,0,
2026-06-22,822720,656941,Kyle Schwarber,PHI,PHI @ WSH,2,0.626,,,0,
2026-06-22,822964,657041,Lane Thomas,KC,KC @ TB,6,0.6296,,,1,
2026-06-22,824344,657136,Connor Wong,BOS,BOS @ COL,1,0.6835,,,0,
2026-06-22,823692,660271,Shohei Ohtani,LAD,LAD @ MIN,1,0.6577,,,1,
2026-06-22,822720,660688,Keibert Ruiz,WSH,PHI @ WSH,7,0.6481,,,1,
2026-06-22,823288,660710,Rodolfo Durán,SD,ATL @ SD,8,0.626,,,0,
2026-06-22,824502,661388,William Contreras,MIL,MIL @ CIN,4,0.6652,,,0,
2026-06-22,822800,662139,Daulton Varsho,TOR,HOU @ TOR,5,0.6297,,,1,
2026-06-22,823040,663457,Lars Nootbaar,STL,AZ @ STL,5,0.6652,,,0,
2026-06-22,823613,663538,Nico Hoerner,CHC,CHC @ NYM,6,0.6331,,,1,
2026-06-22,822964,663743,Nick Fortes,TB,KC @ TB,8,0.676,-168,126,0,
2026-06-22,824261,663837,Matt Vierling,DET,NYY @ DET,3,0.633,,,0,
2026-06-22,824502,663886,Tyler Stephenson,CIN,MIL @ CIN,8,0.5837,,,1,
2026-06-22,823613,664023,Ian Happ,CHC,CHC @ NYM,5,0.633,,,1,
2026-06-22,823288,664034,Ty France,SD,ATL @ SD,5,0.6471,,,0,
2026-06-22,822800,664702,Myles Straw,TOR,HOU @ TOR,7,0.6124,,,0,
2026-06-22,822720,664761,Alec Bohm,PHI,PHI @ WSH,4,0.6507,,,0,
2026-06-22,822800,664770,Nathan Lukes,TOR,HOU @ TOR,2,0.5735,,,1,
2026-06-22,824344,664983,Jake Mccarthy,COL,BOS @ COL,6,0.7203,,,1,
2026-06-22,823692,665019,Kody Clemens,MIN,LAD @ MIN,3,0.6297,,,0,
2026-06-22,823288,665487,Fernando Tatís,SD,ATL @ SD,1,0.6331,,,1,
2026-06-22,822800,665489,Vladimir Guerrero,TOR,HOU @ TOR,3,0.6652,-249,184,1,
2026-06-22,822720,665561,Rafael Marchán,PHI,PHI @ WSH,9,0.5085,,,1,
2026-06-22,823613,665742,Juan Soto,NYM,CHC @ NYM,3,0.6618,,,DNP,
2026-06-22,824016,665750,Leody Taveras,BAL,BAL @ LAA,6,0.626,,,1,
2026-06-22,824261,665862,Jazz Chisholm,NYY,NYY @ DET,6,0.6297,,,1,
2026-06-22,822800,665926,Andrés Giménez,TOR,HOU @ TOR,9,0.5527,,,1,
2026-06-22,824344,666160,Mickey Moniak,COL,BOS @ COL,9,0.5799,,,1,
2026-06-22,824016,666176,Jo Adell,LAA,BAL @ LAA,3,0.6297,,,1,
2026-06-22,823613,666182,Bo Bichette,NYM,CHC @ NYM,2,0.6331,,,1,
2026-06-22,822800,666211,Taylor Trammell,HOU,HOU @ TOR,8,0.5932,,,0,
2026-06-22,824344,666397,Edouard Julien,COL,BOS @ COL,8,0.5918,,,1,
2026-06-22,823040,666971,Lourdes Gurriel,AZ,AZ @ STL,7,0.6124,,,0,
2026-06-22,824502,667472,Dane Myers,CIN,MIL @ CIN,4,0.6297,,,1,
2026-06-22,824502,668709,Jj Bleday,CIN,MIL @ CIN,2,0.6541,,,0,
2026-06-22,824502,668715,Spencer Steer,CIN,MIL @ CIN,5,0.6261,,,0,
2026-06-22,822964,668723,Ryan Vilade,TB,KC @ TB,5,0.626,,,1,
2026-06-22,823692,668885,Austin Martin,MIN,LAD @ MIN,1,0.5648,,,1,
2026-06-22,823692,668904,Royce Lewis,MIN,LAD @ MIN,5,0.626,,,1,
2026-06-22,824502,668930,Brice Turang,MIL,MIL @ CIN,3,0.6261,,,1,
2026-06-22,823692,668952,Ryan Kreidler,MIN,LAD @ MIN,9,0.631,,,0,
2026-06-22,824502,669003,Garrett Mitchell,MIL,MIL @ CIN,6,0.626,,,1,
2026-06-22,823613,669004,Mj Melendez,NYM,CHC @ NYM,8,0.609,,,1,
2026-06-22,822720,669016,Brandon Marsh,PHI,PHI @ WSH,6,0.6261,,,1,
2026-06-22,823851,669065,Kyle Stowers,MIA,TEX @ MIA,3,0.6261,,,1,
2026-06-22,824016,669087,Sam Huff,BAL,BAL @ LAA,9,0.6007,,,0,
2026-06-22,824261,669224,Austin Wells,NYY,NYY @ DET,9,0.626,,,0,
2026-06-22,824016,669236,Jeremiah Jackson,BAL,BAL @ LAA,8,0.5666,,,1,
2026-06-22,823692,669242,Tommy Edman,LAD,LAD @ MIN,7,0.6124,,,1,
2026-06-22,823851,669364,Xavier Edwards,MIA,TEX @ MIA,4,0.6261,,,1,
2026-06-22,822800,669384,Raynel Delgado,HOU,HOU @ TOR,9,0.5988,,,0,
2026-06-22,823288,669392,Samad Taylor,SD,ATL @ SD,9,0.5375,,,0,
2026-06-22,823851,669394,Jake Burger,TEX,TEX @ MIA,5,0.6261,,,0,
2026-06-22,823692,669743,Alex Call,LAD,LAD @ MIN,6,0.5356,,,1,
2026-06-22,823851,670032,Nicky Lopez,TEX,TEX @ MIA,9,0.4337,,,1,
2026-06-22,822964,670231,John Rave,KC,KC @ TB,7,0.6126,,,0,
2026-06-22,822800,670541,Yordan Álvarez,HOU,HOU @ TOR,2,0.6652,-253,186,1,
2026-06-22,822800,670623,Isaac Paredes,HOU,HOU @ TOR,4,0.6297,,,1,
2026-06-22,823040,671056,Iván Herrera,STL,AZ @ STL,2,0.6652,,,1,
2026-06-22,822720,671277,Luis García,WSH,PHI @ WSH,8,0.5476,,,1,
2026-06-22,824344,671289,Tyler Freeman,COL,BOS @ COL,2,0.7309,,,1,
2026-06-22,823288,671739,Michael Harris,ATL,ATL @ SD,5,0.6577,,,1,
2026-06-22,824585,671976,Tristan Peters,CWS,CLE @ CWS,8,0.5666,,,1,
2026-06-22,824585,672275,Patrick Bailey,CLE,CLE @ CWS,2,0.626,,,1,
2026-06-22,824585,672356,Gabriel Arias,CLE,CLE @ CWS,6,0.633,,,0,
2026-06-22,822800,672386,Alejandro Kirk,TOR,HOU @ TOR,4,0.6297,,,1,
2026-06-22,822964,672580,Maikel García,KC,KC @ TB,2,0.6297,,,1,
2026-06-22,823851,672640,Otto Lopez,MIA,TEX @ MIA,2,0.6652,,,1,
2026-06-22,823040,672695,Geraldo Perdomo,AZ,AZ @ STL,2,0.6618,,,0,
2026-06-22,822800,672960,Kazuma Okamoto,TOR,HOU @ TOR,6,0.626,,,1,
2026-06-22,822800,673237,Yainer Diaz,HOU,HOU @ TOR,6,0.6296,,,0,
2026-06-22,823613,673548,Seiya Suzuki,CHC,CHC @ NYM,4,0.633,,,0,
2026-06-22,823851,673962,Josh Jung,TEX,TEX @ MIA,3,0.6541,,,0,
2026-06-22,822800,676391,Ernie Clement,TOR,HOU @ TOR,8,0.5627,,,1,
2026-06-22,823040,676475,Alec Burleson,STL,AZ @ STL,3,0.6652,,,1,
2026-06-22,824261,676609,José Caballero,NYY,NYY @ DET,8,0.5085,,,0,
2026-06-22,823613,676724,Jared Young,NYM,CHC @ NYM,4,0.6297,,,1,
2026-06-22,824585,677587,Brayan Rocchio,CLE,CLE @ CWS,3,0.6297,,,1,
2026-06-22,823851,677649,Ezequiel Duran,TEX,TEX @ MIA,6,0.6297,,,1,
2026-06-22,824344,677800,Wilyer Abreu,BOS,BOS @ COL,3,0.7315,,,1,
2026-06-22,823851,677870,Leo Jimenez,MIA,TEX @ MIA,6,0.6652,,,0,
2026-06-22,824585,678246,Miguel Vargas,CWS,CLE @ CWS,2,0.6331,,,1,
2026-06-22,822720,678554,Curtis Mead,WSH,PHI @ WSH,2,0.6618,,,1,
2026-06-22,824344,678882,Ceddanne Rafaela,BOS,BOS @ COL,2,0.6874,,,0,
2026-06-22,824261,679529,Spencer Torkelson,DET,NYY @ DET,5,0.626,,,1,
2026-06-22,823851,679822,Justin Foscue,TEX,TEX @ MIA,1,0.6618,,,0,
2026-06-22,822964,679845,Nick Loftin,KC,KC @ TB,8,0.5565,,,1,
2026-06-22,824502,680574,Matt Mclain,CIN,MIL @ CIN,9,0.5737,,,0,
2026-06-22,822964,680700,Richie Palacios,TB,KC @ TB,9,0.5368,,,1,
2026-06-22,823040,680728,Adrian Del Castillo,AZ,AZ @ STL,6,0.6618,,,1,
2026-06-22,824585,680757,Steven Kwan,CLE,CLE @ CWS,7,0.5988,,,0,
2026-06-22,824344,680776,Jarren Duran,BOS,BOS @ COL,5,0.7785,,,0,
2026-06-22,822720,681082,Bryson Stott,PHI,PHI @ WSH,8,0.5376,,,0,
2026-06-22,824344,681198,Tj Rumfield,COL,BOS @ COL,3,0.7165,,,1,
2026-06-22,824016,681351,Logan O'Hoppe,LAA,BAL @ LAA,8,0.5565,,,0,
2026-06-22,823851,681393,Connor Norby,MIA,TEX @ MIA,7,0.5918,,,0,
2026-06-22,824344,681508,Mickey Gasper,BOS,BOS @ COL,1,0.80,,,0,
2026-06-22,824261,681546,James Outman,DET,NYY @ DET,7,0.6088,,,0,
2026-06-22,823692,681624,Andy Pages,LAD,LAD @ MIN,2,0.6297,,,0,
2026-06-22,823851,681715,Heriberto Hernandez,MIA,TEX @ MIA,1,0.626,,,0,
2026-06-22,824585,682177,Daniel Schneemann,CLE,CLE @ CWS,8,0.6261,,,1,
2026-06-22,824502,682622,Noelvi Marte,CIN,MIL @ CIN,7,0.6124,,,0,
2026-06-22,823613,682626,Francisco Álvarez,NYM,CHC @ NYM,9,0.5666,,,1,
2026-06-22,822720,682928,Cj Abrams,WSH,PHI @ WSH,4,0.6507,,,1,
2026-06-22,824261,682985,Riley Greene,DET,NYY @ DET,4,0.626,,,1,
2026-06-22,823040,682998,Corbin Carroll,AZ,AZ @ STL,3,0.6541,,,1,
2026-06-22,824016,683002,Gunnar Henderson,BAL,BAL @ LAA,2,0.6331,,,1,
2026-06-22,824261,683011,Anthony Volpe,NYY,NYY @ DET,5,0.6297,,,1,
2026-06-22,822720,683083,Nasim Nuñez,WSH,PHI @ WSH,9,0.5125,,,1,
2026-06-22,823613,683146,Brett Baty,NYM,CHC @ NYM,7,0.609,,,0,
2026-06-22,823613,683737,Michael Busch,CHC,CHC @ NYM,3,0.6507,,,1,
2026-06-22,822964,683748,Victor Mesa,TB,KC @ TB,3,0.6543,,,0,
2026-06-22,824585,683953,Travis Bazzana,CLE,CLE @ CWS,1,0.6297,,,1,
2026-06-22,824016,685133,Wade Meckler,LAA,BAL @ LAA,5,0.6261,,,1,
2026-06-22,824502,686217,Sal Frelick,MIL,MIL @ CIN,7,0.6159,,,0,
2026-06-22,822964,686555,Isaac Collins,KC,KC @ TB,9,0.5918,,,0,
2026-06-22,822720,686611,Dylan Crews,WSH,PHI @ WSH,3,0.6577,,,1,
2026-06-22,822964,686681,Michael Massey,KC,KC @ TB,5,0.6297,,,0,
2026-06-22,823692,686797,Brooks Lee,MIN,LAD @ MIN,7,0.6481,,,0,
2026-06-22,823288,686948,Drake Baldwin,ATL,ATL @ SD,2,0.6463,,,0,
2026-06-22,824016,687263,Zach Neto,LAA,BAL @ LAA,1,0.626,,,1,
2026-06-22,824502,687401,Joey Ortiz,MIL,MIL @ CIN,8,0.5666,,,0,
2026-06-22,823288,687749,Jase Bowen,SD,ATL @ SD,7,0.6104,,,0,
2026-06-22,824344,687859,Troy Johnston,COL,BOS @ COL,7,0.6124,,,0,
2026-06-22,823692,690976,Alex Freeland,LAD,LAD @ MIN,9,0.5908,,,1,
2026-06-22,824585,690984,Petey Halpin,CLE,CLE @ CWS,9,0.5641,,,0,
2026-06-22,824261,690993,Colt Keith,DET,NYY @ DET,6,0.6618,,,1,
2026-06-22,823040,691023,Jordan Walker,STL,AZ @ STL,4,0.6297,,,0,
2026-06-22,823040,691026,Masyn Winn,STL,AZ @ STL,6,0.6543,,,1,
2026-06-22,824261,691176,Jasson Domínguez,NYY,NYY @ DET,7,0.6124,,,0,
2026-06-22,822964,691406,Junior Caminero,TB,KC @ TB,4,0.626,,,0,
2026-06-22,823040,691458,Blaze Jordan,STL,AZ @ STL,8,0.5989,,,0,
2026-06-22,823851,691594,Javier Sanoja,MIA,TEX @ MIA,8,0.626,,,0,
2026-06-22,823613,691718,Pete Crow-Armstrong,CHC,CHC @ NYM,1,0.6331,,,1,
2026-06-22,824016,691723,Coby Mayo,BAL,BAL @ LAA,4,0.6261,,,1,
2026-06-22,824344,691785,Marcelo Mayer,BOS,BOS @ COL,9,0.5908,,,1,
2026-06-22,823851,691788,Joe Mack,MIA,TEX @ MIA,9,0.5738,,,1,
2026-06-22,824261,693307,Dillon Dingler,DET,NYY @ DET,2,0.6331,,,0,
2026-06-22,824502,694192,Jackson Chourio,MIL,MIL @ CIN,2,0.6541,,,0,
2026-06-22,824016,694203,Denzer Guzman,LAA,BAL @ LAA,6,0.6296,,,0,
2026-06-22,823613,694208,Moisés Ballesteros,CHC,CHC @ NYM,7,0.6507,,,DNP,
2026-06-22,824344,694249,Cole Carrigg,COL,BOS @ COL,5,0.6874,-260,191,1,
2026-06-22,824502,694362,Blake Dunn,CIN,MIL @ CIN,1,0.6297,,,0,
2026-06-22,823040,694371,Tommy Troy,AZ,AZ @ STL,8,0.5376,,,1,
2026-06-22,823040,694374,Tim Tawa,AZ,AZ @ STL,9,0.5689,,,1,
2026-06-22,824585,694378,Jacob Gonzalez,CWS,CLE @ CWS,9,0.5627,,,0,
2026-06-22,824016,694384,Nolan Schanuel,LAA,BAL @ LAA,2,0.6618,,,1,
2026-06-22,822800,694388,Joey Loperfido,HOU,HOU @ TOR,7,0.6126,,,0,
2026-06-22,823851,694671,Wyatt Langford,TEX,TEX @ MIA,2,0.6297,,,0,
2026-06-22,822800,694728,Brice Matthews,HOU,HOU @ TOR,1,0.626,,,1,
2026-06-22,822964,695506,Jac Caglianone,KC,KC @ TB,3,0.626,,,0,
2026-06-22,822720,695578,James Wood,WSH,PHI @ WSH,1,0.6464,,,1,
2026-06-22,822964,695600,Carter Jensen,KC,KC @ TB,1,0.6331,,,1,
2026-06-22,824585,695657,Colson Montgomery,CWS,CLE @ CWS,5,0.626,,,0,
2026-06-22,824585,695731,Braden Montgomery,CWS,CLE @ CWS,7,0.6124,,,1,
2026-06-22,822720,695734,Daylen Lile,WSH,PHI @ WSH,6,0.6652,,,0,
2026-06-22,823851,696030,Alejandro Osuna,TEX,TEX @ MIA,7,0.6124,,,1,
2026-06-22,824344,696100,Hunter Goodman,COL,BOS @ COL,4,0.771,,,1,
2026-06-22,822720,696285,Jacob Young,WSH,PHI @ WSH,5,0.6297,,,1,
2026-06-22,823040,699625,Jimmy Crooks,STL,AZ @ STL,7,0.626,,,0,
2026-06-22,824261,700250,Ben Rice,NYY,NYY @ DET,2,0.6296,,,0,
2026-06-22,824585,700932,Kyle Manzardo,CLE,CLE @ CWS,5,0.6507,,,0,
2026-06-22,824502,701398,Sal Stewart,CIN,MIL @ CIN,3,0.6297,,,0,
2026-06-22,823288,701538,Jackson Merrill,SD,ATL @ SD,2,0.6297,,,0,
2026-06-22,823040,701675,Nathan Church,STL,AZ @ STL,9,0.592,,,1,
2026-06-22,824261,701678,Hao-Yu Lee,DET,NYY @ DET,8,0.5376,,,1,
2026-06-22,823613,701807,Carson Benge,NYM,CHC @ NYM,1,0.633,,,1,
2026-06-22,822720,702222,Justin Crawford,PHI,PHI @ WSH,5,0.6261,,,0,
2026-06-22,824344,702332,Caleb Durbin,BOS,BOS @ COL,6,0.724,,,1,
2026-06-22,823040,802139,Jj Wetherholt,STL,AZ @ STL,1,0.6652,,,1,
2026-06-22,822964,802415,Chandler Simpson,TB,KC @ TB,6,0.5546,,,1,
2026-06-22,824585,803011,Sam Antonacci,CWS,CLE @ CWS,1,0.6331,,,1,
2026-06-22,823851,805300,Jakob Marsee,MIA,TEX @ MIA,5,0.6652,,,0,
2026-06-22,824585,805367,Chase Meidroth,CWS,CLE @ CWS,6,0.6102,,,1,
2026-06-22,824261,805808,Kevin Mcgonigle,DET,NYY @ DET,1,0.6297,,,1,
2026-06-22,823613,805999,A. J. Ewing,NYM,CHC @ NYM,5,0.6541,,,0,
2026-06-22,824502,806198,Cooper Pratt,MIL,MIL @ CIN,9,0.5883,,,0,
2026-06-22,823692,807712,Luke Keaschall,MIN,LAD @ MIN,8,0.6065,,,0,
2026-06-22,824344,807799,Masataka Yoshida,BOS,BOS @ COL,7,0.5836,,,0,
2026-06-22,822964,810938,Ben Williamson,TB,KC @ TB,7,0.6126,,,0,
2026-06-23,822963,521692,Salvador Pérez,KC,KC @ TB,6,0.6231,,,1,
2026-06-23,823365,542303,Marcell Ozuna,PIT,SEA @ PIT,7,0.6126,-9900.0,9900.0,1,99.0
2026-06-23,824017,545361,Mike Trout,LAA,BAL @ LAA,2,0.6651,,,DNP,
2026-06-23,823849,553869,Elías Díaz,TEX,TEX @ MIA,8,0.6309,,,DNP,
2026-06-23,823286,573262,Mike Yastrzemski,ATL,ATL @ SD,8,0.5988,,,0,
2026-06-23,824501,592885,Christian Yelich,MIL,MIL @ CIN,1,0.6455,-144.0,257.0,DNP,59.0
2026-06-23,824584,608070,José Ramírez,CLE,CLE @ CWS,2,0.647,,,DNP,
2026-06-23,823365,608701,Rob Refsnyder,SEA,SEA @ PIT,4,0.6525,,,DNP,
2026-06-23,823210,608841,Joey Meneses,ATH,ATH @ SF,6,0.6095,,,0,
2026-06-23,824017,624585,Jorge Soler,LAA,BAL @ LAA,4,0.6234,-138.0,156.0,0,58.0
2026-06-23,824501,641343,Jake Bauers,MIL,MIL @ CIN,5,0.6199,,,1,
2026-06-23,824262,641555,J. C. Escarra,NYY,NYY @ DET,9,0.5444,,,DNP,
2026-06-23,823210,641680,Jonah Heim,ATH,ATH @ SF,6,0.6031,,,DNP,
2026-06-23,824262,641857,Ryan Mcmahon,NYY,NYY @ DET,8,0.5446,,,DNP,
2026-06-23,823286,642086,Dominic Smith,ATL,ATL @ SD,5,0.641,,,1,
2026-06-23,824584,643217,Andrew Benintendi,CWS,CLE @ CWS,3,0.6383,,,DNP,
2026-06-23,824340,643396,Isiah Kiner-Falefa,BOS,BOS @ COL,7,0.669,,,DNP,
2026-06-23,823210,650333,Luis Arráez,SF,ATH @ SF,1,0.6872,,,1,
2026-06-23,822963,650490,Yandy Díaz,TB,KC @ TB,1,0.655,,,0,
2026-06-23,824584,656413,Stuart Fairchild,CLE,CLE @ CWS,8,0.5733,,,0,
2026-06-23,823365,656811,Ryan O'Hearn,PIT,SEA @ PIT,4,0.6372,,,1,
2026-06-23,822718,656941,Kyle Schwarber,PHI,PHI @ WSH,1,0.6665,-212.0,223.0,DNP,68.0
2026-06-23,823043,656976,Pavin Smith,AZ,AZ @ STL,6,0.6975,,,0,
2026-06-23,822963,657041,Lane Thomas,KC,KC @ TB,3,0.6432,,,0,
2026-06-23,823286,657757,Gavin Sheets,SD,ATL @ SD,4,0.6205,,,0,
2026-06-23,823690,660271,Shohei Ohtani,LAD,LAD @ MIN,1,0.6274,-223.0,245.0,0,69.0
2026-06-23,822799,660821,Jesús Sánchez,TOR,HOU @ TOR,3,0.5948,,,1,
2026-06-23,824262,663330,Jahmai Jones,DET,NYY @ DET,9,0.5315,,,0,
2026-06-23,824501,663368,Blake Perkins,MIL,MIL @ CIN,7,0.595,178.0,-117.0,0,36.0
2026-06-23,823690,663616,Trevor Larnach,MIN,LAD @ MIN,1,0.6782,,,DNP,
2026-06-23,823690,663656,Kyle Tucker,LAD,LAD @ MIN,6,0.5707,,,DNP,
2026-06-23,822963,663743,Nick Fortes,TB,KC @ TB,8,0.5681,,,DNP,
2026-06-23,824501,663886,Tyler Stephenson,CIN,MIL @ CIN,8,0.569,,,DNP,
2026-06-23,822799,664702,Myles Straw,TOR,HOU @ TOR,8,0.587,,,1,
2026-06-23,822718,664761,Alec Bohm,PHI,PHI @ WSH,5,0.6887,,,1,
2026-06-23,823690,665019,Kody Clemens,MIN,LAD @ MIN,3,0.6824,-192,144,DNP,
2026-06-23,823614,665742,Juan Soto,NYM,CHC @ NYM,3,0.6565,,,0,
2026-06-23,822718,665953,Andrés Chaparro,WSH,PHI @ WSH,3,0.6483,,,0,
2026-06-23,823210,666126,Carlos Cortes,ATH,ATH @ SF,5,0.6037,,,DNP,
2026-06-23,824501,666152,David Hamilton,MIL,MIL @ CIN,8,0.5841,,,DNP,
2026-06-23,822799,666211,Taylor Trammell,HOU,HOU @ TOR,7,0.5825,,,1,
2026-06-23,823043,666971,Lourdes Gurriel,AZ,AZ @ STL,7,0.6577,104.0,138.0,1,49.0
2026-06-23,824501,668715,Spencer Steer,CIN,MIL @ CIN,5,0.6247,,,DNP,
2026-06-23,822963,668723,Ryan Vilade,TB,KC @ TB,4,0.6105,,,DNP,
2026-06-23,822799,669384,Raynel Delgado,HOU,HOU @ TOR,9,0.5527,,,1,
2026-06-23,823849,669394,Jake Burger,TEX,TEX @ MIA,6,0.6334,,,DNP,
2026-06-23,823365,669707,Jared Triolo,PIT,SEA @ PIT,9,0.5733,,,0,
2026-06-23,823690,669899,Ryan Ward,LAD,LAD @ MIN,7,0.5567,,,DNP,
2026-06-23,823365,670156,Miles Mastrobuoni,SEA,SEA @ PIT,8,0.588,,,DNP,
2026-06-23,824584,671976,Tristan Peters,CWS,CLE @ CWS,9,0.5315,,,DNP,
2026-06-23,824584,672275,Patrick Bailey,CLE,CLE @ CWS,9,0.5467,,,DNP,
2026-06-23,822963,672580,Maikel García,KC,KC @ TB,5,0.6372,,,DNP,
2026-06-23,822799,673237,Yainer Diaz,HOU,HOU @ TOR,5,0.5765,,,1,
2026-06-23,823043,676369,Nelson Velázquez,STL,AZ @ STL,5,0.6467,,,0,
2026-06-23,822799,676391,Ernie Clement,TOR,HOU @ TOR,5,0.6372,,,DNP,
2026-06-23,822799,676694,Jake Meyers,HOU,HOU @ TOR,8,0.5838,,,0,
2026-06-23,823614,676724,Jared Young,NYM,CHC @ NYM,4,0.6315,,,0,
2026-06-23,824017,677942,Blaze Alexander,BAL,BAL @ LAA,9,0.6538,,,DNP,
2026-06-23,822963,677951,Bobby Witt,KC,KC @ TB,2,0.6738,,,DNP,
2026-06-23,823849,679822,Justin Foscue,TEX,TEX @ MIA,9,0.5914,,,DNP,
2026-06-23,824501,680574,Matt Mclain,CIN,MIL @ CIN,7,0.6048,,,DNP,
2026-06-23,823210,680869,Zack Gelof,ATH,ATH @ SF,4,0.641,,,0,
2026-06-23,824340,681508,Mickey Gasper,BOS,BOS @ COL,3,0.6782,,,DNP,
2026-06-23,824584,682177,Daniel Schneemann,CLE,CLE @ CWS,5,0.5967,,,0,
2026-06-23,822799,682818,Yohendrick Pinango,TOR,HOU @ TOR,6,0.5944,,,DNP,
2026-06-23,822718,682928,Cj Abrams,WSH,PHI @ WSH,4,0.6378,-156.0,170.0,DNP,61.0
2026-06-23,823849,683357,Owen Caissie,MIA,TEX @ MIA,6,0.5994,,,1,
2026-06-23,823365,686527,Dominic Canzone,SEA,SEA @ PIT,6,0.6782,,,DNP,
2026-06-23,822963,686555,Isaac Collins,KC,KC @ TB,9,0.5956,,,DNP,
2026-06-23,822963,686681,Michael Massey,KC,KC @ TB,7,0.6255,,,1,
2026-06-23,823043,686780,Pedro Pagés,STL,AZ @ STL,9,0.2452,,,0,
2026-06-23,823286,686948,Drake Baldwin,ATL,ATL @ SD,6,0.5739,-156.0,178.0,0,61.0
2026-06-23,823690,687221,Dalton Rushing,LAD,LAD @ MIN,8,0.5567,,,DNP,
2026-06-23,822718,687282,Gabriel Rincones Jr.,PHI,PHI @ WSH,7,0.6391,376.0,-194.0,1,21.0
2026-06-23,823849,689414,Liam Hicks,MIA,TEX @ MIA,1,0.6782,,,DNP,
2026-06-23,824584,690984,Petey Halpin,CLE,CLE @ CWS,9,0.2319,122.0,122.0,1,45.0
2026-06-23,823043,691026,Masyn Winn,STL,AZ @ STL,6,0.648,,,DNP,
2026-06-23,824340,691720,Kyle Karros,COL,BOS @ COL,7,0.6773,,,DNP,
2026-06-23,824340,691785,Marcelo Mayer,BOS,BOS @ COL,8,0.6433,,,DNP,
2026-06-23,824017,694203,Denzer Guzman,LAA,BAL @ LAA,7,0.6378,,,DNP,
2026-06-23,823614,694208,Moisés Ballesteros,CHC,CHC @ NYM,7,0.5944,,,DNP,
2026-06-23,824340,694249,Cole Carrigg,COL,BOS @ COL,5,0.6824,,,DNP,
2026-06-23,824584,694378,Jacob Gonzalez,CWS,CLE @ CWS,8,0.555,,,DNP,
2026-06-23,824340,694514,Sterlin Thompson,COL,BOS @ COL,8,0.6313,,,DNP,
2026-06-23,823286,695238,Will Wagner,SD,ATL @ SD,8,0.5642,,,0,
2026-06-23,824017,695681,Christian Moore,LAA,BAL @ LAA,7,0.6125,-108.0,133.0,1,52.0
2026-06-23,822718,695734,Daylen Lile,WSH,PHI @ WSH,6,0.6373,,,DNP,
2026-06-23,823043,699625,Jimmy Crooks,STL,AZ @ STL,7,0.6252,,,1,
2026-06-23,824262,701678,Hao-Yu Lee,DET,NYY @ DET,7,0.5457,,,1,
2026-06-23,824017,702616,Jackson Holliday,BAL,BAL @ LAA,8,0.5988,,,DNP,
2026-06-23,823690,807712,Luke Keaschall,MIN,LAD @ MIN,7,0.6507,,,0,
2026-06-23,822963,810938,Ben Williamson,TB,KC @ TB,6,0.5976,,,DNP,
2026-06-23,822718,547180,Bryce Harper,PHI,PHI @ WSH,3,0.715,-245.0,285.0,1,71.0
2026-06-23,822718,607208,Trea Turner,PHI,PHI @ WSH,1,0.7134,-257.0,300.0,1,72.0
2026-06-23,824340,677800,Wilyer Abreu,BOS,BOS @ COL,3,0.7101,,,1,
2026-06-23,824340,678882,Ceddanne Rafaela,BOS,BOS @ COL,2,0.7003,,,1,
2026-06-23,823849,607043,Brandon Nimmo,TEX,TEX @ MIA,3,0.7003,-170.0,186.0,1,63.0
2026-06-23,824340,681987,Nate Eaton,BOS,BOS @ COL,1,0.7003,,,1,
2026-06-23,823614,691718,Pete Crow-Armstrong,CHC,CHC @ NYM,1,0.6992,-186.0,1900.0,1,65.0
